siRNA,cluster,df,p.value,comparison,channel,containment_df,fold_change,fold_change_95lcl,fold_change_95ucl,log2_fold_change,log2_fold_change_95lcl,log2_fold_change_95ucl
SBF2 - scrambled,Cytoplasm (combined),4,0.004686795972868242,unnormalised,03_CDK9,NA,0.8416266296299043,0.7931656480308407,0.8930484892541007,-0.24874774169820607,-0.33430589902602703,-0.1631895843703852
SBF2 - scrambled,ER (perinuclear),4,0.01294508477072335,unnormalised,03_CDK9,NA,0.8455171987167751,0.782843431028345,0.9132085740143072,-0.2420939940060446,-0.35320429805511683,-0.13098368995697235
SBF2 - scrambled,ER (perinuclear) - Cytoplasm (combined),4,0.7714120872409426,relative_to_Cytoplasm (combined),03_CDK9,4,1.0046226782160894,0.9758328602478037,1.034261876905615,0.00665374769216166,-0.03529402941565261,0.0486015247999758
SBF2 - scrambled,Cytoplasm (combined),4,0.002639443035928774,unnormalised,03_CDK9,NA,0.8383584004027811,0.7959719755770827,0.8830019511884759,-0.25436096319995294,-0.32921045734418725,-0.17951146905571858
SBF2 - scrambled,ER (peripheral),4,0.038320026394369794,unnormalised,03_CDK9,NA,0.8929121491554242,0.830073796170707,0.9605074991975691,-0.16340985482919249,-0.26868849260030325,-0.058131217058081705
SBF2 - scrambled,ER (peripheral) - Cytoplasm (combined),4,0.03528627692929681,relative_to_Cytoplasm (combined),03_CDK9,4,1.0650721084519859,1.0238076078910316,1.1079997720852015,0.09095110837076062,0.03394463211577636,0.1479575846257445
SBF2 - scrambled,Cytoplasm (combined),4,0.003366221392374797,unnormalised,03_CDK9,NA,0.837165665439184,0.7916929802237521,0.8852501776536598,-0.2564149511346124,-0.33698703552081927,-0.17584286674840527
SBF2 - scrambled,Focal adhesions,4,0.0020984167842351413,unnormalised,03_CDK9,NA,0.8597837296993762,0.8245771874149784,0.8964934673650444,-0.21795428545486728,-0.2782735464173137,-0.15763502449242076
SBF2 - scrambled,Focal adhesions - Cytoplasm (combined),4,0.07541407133080755,relative_to_Cytoplasm (combined),03_CDK9,4,1.0270174293977126,1.0047805855177891,1.0497463978597261,0.038460665679745154,0.00688049369746872,0.07004083766202177
SBF2 - scrambled,Cytoplasm (combined),4,0.00769868001571055,unnormalised,03_CDK9,NA,0.844023648972174,0.7893348778562206,0.9025015110938309,-0.24464467204863674,-0.34129059677287893,-0.14799874732439458
SBF2 - scrambled,Golgi apparatus,4,7.373687968649166e-4,unnormalised,03_CDK9,NA,0.7503504192980834,0.7063752974660096,0.7970631953871549,-0.4143635924551223,-0.5014932032690855,-0.327233981641159
SBF2 - scrambled,Golgi apparatus - Cytoplasm (combined),4,6.627330975328246e-4,relative_to_Cytoplasm (combined),03_CDK9,4,0.8890158708370756,0.8678800843161992,0.9106663845419591,-0.1697189204064856,-0.20443237677254958,-0.13500546404042163
SBF2 - scrambled,Cytoplasm (combined),4,0.0036891875840514405,unnormalised,03_CDK9,NA,0.8412321831483079,0.7956607471541993,0.8894137212317718,-0.2494240503570139,-0.32977466754367313,-0.16907343317035475
SBF2 - scrambled,HDAC3 foci,4,0.017026331725698188,unnormalised,03_CDK9,NA,0.8723804515441698,0.8150326469165226,0.933763396000943,-0.196970652712761,-0.29507024584886676,-0.09887105957665507
SBF2 - scrambled,HDAC3 foci - Cytoplasm (combined),4,0.12367923221972865,relative_to_Cytoplasm (combined),03_CDK9,4,1.0370269576221984,0.9997184369680275,1.075727796014976,0.05245339764425294,-4.0626678746294036e-4,0.10531306207596891
SBF2 - scrambled,Cytoplasm (combined),4,0.002552524371022319,unnormalised,03_CDK9,NA,0.8387819374423746,0.7968612400367084,0.8829079684527928,-0.253632300504464,-0.32759956984302596,-0.17966503116590218
SBF2 - scrambled,Mitochondria (peripheral),4,0.004593954626942025,unnormalised,03_CDK9,NA,0.874276570222798,0.8350045111369369,0.9153956787608154,-0.19383835821524487,-0.2601441030763525,-0.12753261335413707
SBF2 - scrambled,Mitochondria (peripheral) - Cytoplasm (combined),4,0.03213992430784331,relative_to_Cytoplasm (combined),03_CDK9,4,1.0423168778391367,1.0163872428095262,1.0689080185866962,0.059793942289219144,0.023450172622229568,0.0961377119562087
SBF2 - scrambled,Cytoplasm (combined),4,0.003469787843738888,unnormalised,03_CDK9,NA,0.8424857526126267,0.7979567108680994,0.8894996854943296,-0.24727580599216492,-0.3256176124872652,-0.1689339994970647
SBF2 - scrambled,P-bodies,4,0.02775528488666371,unnormalised,03_CDK9,NA,0.8890665996181594,0.8304874371367257,0.9517776948942143,-0.16963660008430045,-0.26796975032117887,-0.07130344984742215
SBF2 - scrambled,(P-bodies) - Cytoplasm (combined),4,0.10134736007631527,relative_to_Cytoplasm (combined),03_CDK9,4,1.0552897741725378,1.0040696236605036,1.1091227951037677,0.07763920590786448,0.005859311347579475,0.1494191004681495
SBF2 - scrambled,Cytoplasm (combined),4,0.02644981843235339,unnormalised,03_RPS6,NA,0.7210417176750246,0.5982462240062407,0.8690421063523945,-0.4718453622704473,-0.7411887090569989,-0.2025020154838956
SBF2 - scrambled,Cell-cell contacts,4,8.884343353629473e-4,unnormalised,03_RPS6,NA,0.5314977147138491,0.4622913300571499,0.6110645006280387,-0.9118646062882447,-1.1131257887721797,-0.7106034238043095
SBF2 - scrambled,(Cell-cell contacts) - Cytoplasm (combined),4,0.010106189573030642,relative_to_Cytoplasm (combined),03_RPS6,4,0.7371247761192599,0.6471144012999389,0.8396551436305059,-0.4400192440177975,-0.6279073106475739,-0.252131177388021
SBF2 - scrambled,Cytoplasm (combined),4,0.02551286411917451,unnormalised,03_RPS6,NA,0.720530547223015,0.5988533621702782,0.8669305413933338,-0.4728684994728321,-0.73972531318984025,-0.20601168575582382
SBF2 - scrambled,Cytoplasm,4,0.005700043661645413,unnormalised,03_RPS6,NA,0.6001438300715722,0.49858697052943696,0.7223867410544601,-0.7366197973928827,-1.0040829132175573,-0.4691566815682084
SBF2 - scrambled,Cytoplasm - Cytoplasm (combined),4,0.04255286017351861,relative_to_Cytoplasm (combined),03_RPS6,4,0.8329193430931925,0.7372296665857272,0.9410291847203134,-0.26375129792005086,-0.43981396779427745,-0.08768862804582415
SBF2 - scrambled,Cytoplasm (combined),4,0.02537707037391618,unnormalised,03_RPS6,NA,0.7210170973604056,0.5996727835728924,0.8669155394857653,-0.47189462462429715,-0.7377525979806733,-0.20603665126792114
SBF2 - scrambled,ER (perinuclear),4,0.3422893638843758,unnormalised,03_RPS6,NA,0.9123310909338019,0.7719774734467508,1.0782024710749212,-0.13237061198393468,-0.37336934508937086,0.10862812112150137
SBF2 - scrambled,ER (perinuclear) - Cytoplasm (combined),4,0.003532355457743623,relative_to_Cytoplasm (combined),03_RPS6,4,1.2653390526712665,1.1740002996877106,1.363784079647095,0.3395240126403625,0.23143277672557902,0.4476152485551461
SBF2 - scrambled,Cytoplasm (combined),4,0.025354578450814794,unnormalised,03_RPS6,NA,0.7205307630318787,0.599071551425676,0.8666153137130089,-0.4728680673657799,-0.7391997701334332,-0.2065363645981268
SBF2 - scrambled,ER (peripheral),4,0.12342247024874134,unnormalised,03_RPS6,NA,0.8927604862957405,0.7964059624694753,1.0007726253324671,-0.16365492019194142,-0.32842407273283575,0.0011142323489530019
SBF2 - scrambled,ER (peripheral) - Cytoplasm (combined),4,0.012727722373732837,relative_to_Cytoplasm (combined),03_RPS6,4,1.2390317417387517,1.1235027426826694,1.36644050674096,0.30921314717383847,0.16800364641355325,0.45042264793412384
SBF2 - scrambled,Cytoplasm (combined),4,0.026456109973918087,unnormalised,03_RPS6,NA,0.7210234635096934,0.5982139863631701,0.8690449350609181,-0.4718818865470804,-0.7412664535359142,-0.2024973195582465
SBF2 - scrambled,Focal adhesions,4,9.645178883305864e-4,unnormalised,03_RPS6,NA,0.5716663477810335,0.503941244745256,0.6484930864321401,-0.8067547290837389,-0.9886725573049184,-0.6248369008625593
SBF2 - scrambled,Focal adhesions - Cytoplasm (combined),4,0.031134630453214806,relative_to_Cytoplasm (combined),03_RPS6,4,0.792854014761682,0.6895289332000079,0.9116622355589795,-0.33487284253665844,-0.5363170052098958,-0.13342867986342127
SBF2 - scrambled,Cytoplasm (combined),4,0.026522090922017336,unnormalised,03_RPS6,NA,0.7215226619272939,0.5987763058826089,0.8694314497085518,-0.47088338660653667,-0.739910961102895,-0.20185581211017856
SBF2 - scrambled,Golgi apparatus,4,0.1228802273435253,unnormalised,03_RPS6,NA,0.8334227139629748,0.6939825496426609,1.0008802390017792,-0.26287967534222834,-0.5270287085398991,0.0012693578554425283
SBF2 - scrambled,Golgi apparatus - Cytoplasm (combined),4,0.008925723862718123,relative_to_Cytoplasm (combined),03_RPS6,4,1.1550887559605951,1.088468967878354,1.225786010920715,0.20800371126430842,0.12230027704730184,0.29370714548131505
SBF2 - scrambled,Cytoplasm (combined),4,0.026191701892858885,unnormalised,03_RPS6,NA,0.7206516996290461,0.598085860024668,0.8683349781197179,-0.4726259403153538,-0.7415754851460565,-0.20367639548465136
SBF2 - scrambled,HDAC3 foci,4,0.041058960444800494,unnormalised,03_RPS6,NA,0.8245319154470636,0.7260224366116524,0.9364075341303195,-0.2783527572390902,-0.4619139616963638,-0.09479155278181654
SBF2 - scrambled,HDAC3 foci - Cytoplasm (combined),4,0.02923082926455123,relative_to_Cytoplasm (combined),03_RPS6,4,1.1441476039971732,1.0568496146979227,1.2386565898561095,0.19427318307626362,0.07977010182460814,0.3087762643279191
SBF2 - scrambled,Cytoplasm (combined),4,0.026222774718970495,unnormalised,03_RPS6,NA,0.7205328069065366,0.5978890469578726,0.8683342310252977,-0.47286397498860133,-0.7420503132320861,-0.20367763674511644
SBF2 - scrambled,Mitochondria (peripheral),4,0.010313613985336556,unnormalised,03_RPS6,NA,0.7849310533287941,0.707392186431675,0.8709691318301819,-0.34936215857619335,-0.49941781118713696,-0.19930650596524982
SBF2 - scrambled,Mitochondria (peripheral) - Cytoplasm (combined),4,0.2792189050097789,relative_to_Cytoplasm (combined),03_RPS6,4,1.089375869918732,0.9526105875813696,1.245776397440917,0.1235018164124079,-0.07004151157882081,0.3170451444036365
SBF2 - scrambled,Cytoplasm (combined),4,0.025807434542959938,unnormalised,03_RPS6,NA,0.7210812161022245,0.5991666042035374,0.8678022382549759,-0.4717663340770473,-0.7389708804575592,-0.20456178769653538
SBF2 - scrambled,P-bodies,4,0.46164423140484123,unnormalised,03_RPS6,NA,0.9218795346218527,0.7577935178121094,1.1214953102374283,-0.11734985416589377,-0.400123295843488,0.16542358751170058
SBF2 - scrambled,(P-bodies) - Cytoplasm (combined),4,0.0031940127711577748,relative_to_Cytoplasm (combined),03_RPS6,4,1.2784683805869128,1.1847828311465916,1.3795620236822046,0.3544164799111536,0.2446226395956291,0.4642103202266783
SBF2 - scrambled,Cytoplasm (combined),4,0.9625622949499744,unnormalised,04_MAPK1_pT202_T204,NA,0.9943794011636322,0.7970530023889764,1.2405578932578891,-0.008131684002676685,-0.32725243122211767,0.31098906321676423
SBF2 - scrambled,Cell-cell contacts,4,0.055938303370297794,unnormalised,04_MAPK1_pT202_T204,NA,0.721933369788988,0.5682450710211607,0.9171884051335227,-0.47006240391182214,-0.8154148297803037,-0.12470997804334055
SBF2 - scrambled,(Cell-cell contacts) - Cytoplasm (combined),4,0.005082425695387129,relative_to_Cytoplasm (combined),04_MAPK1_pT202_T204,4,0.7260140032508465,0.6486867586960486,0.8125591063024897,-0.4619307199091453,-0.6244061047507878,-0.299455335067503
SBF2 - scrambled,Cytoplasm (combined),4,0.9886120870592892,unnormalised,04_MAPK1_pT202_T204,NA,0.9982451874665508,0.7957589952438165,1.2522553439622865,-0.0025338832355278514,-0.3295965347380136,0.32452876826695776
SBF2 - scrambled,Cytoplasm,4,0.24756073711624982,unnormalised,04_MAPK1_pT202_T204,NA,0.8634804775989723,0.6980506072344694,1.0681153020530343,-0.21176453460801611,-0.5185964622352837,0.09506739301925156
SBF2 - scrambled,Cytoplasm - Cytoplasm (combined),4,0.07279130686720282,relative_to_Cytoplasm (combined),04_MAPK1_pT202_T204,4,0.8649983876109655,0.7691238234870207,0.9728241249598955,-0.20923065137248809,-0.37871221432048274,-0.039749088424493595
SBF2 - scrambled,Cytoplasm (combined),4,0.9830844185394485,unnormalised,04_MAPK1_pT202_T204,NA,0.9974873254372673,0.8016203190500071,1.2412122556812628,-0.0036295850260349687,-0.3190090172160707,0.311749847164001
SBF2 - scrambled,ER (perinuclear),4,0.11354033843510306,unnormalised,04_MAPK1_pT202_T204,NA,1.2772823432205915,1.007261224333595,1.6196892572554393,0.353077467985152,0.01043788213102886,0.6957170538392751
SBF2 - scrambled,ER (perinuclear) - Cytoplasm (combined),4,0.0012976081805457392,relative_to_Cytoplasm (combined),04_MAPK1_pT202_T204,4,1.2804998225523025,1.2056197444131154,1.3600306424598738,0.356707053011187,0.2697749492328761,0.44363915678949783
SBF2 - scrambled,Cytoplasm (combined),4,0.9987318781270083,unnormalised,04_MAPK1_pT202_T204,NA,0.9998129863163493,0.8049392745022537,1.2418651186140102,-2.6982894562028054e-4,-0.3130481460439671,0.31250848815272664
SBF2 - scrambled,ER (peripheral),4,0.286170178200475,unnormalised,04_MAPK1_pT202_T204,NA,1.1139733347309917,0.9379229589770888,1.3230687857828618,0.15571469918442,-0.09245867029849189,0.4038880686673315
SBF2 - scrambled,ER (peripheral) - Cytoplasm (combined),4,0.1919523618679982,relative_to_Cytoplasm (combined),04_MAPK1_pT202_T204,4,1.1141817019553304,0.9733352211690791,1.2754093738445242,0.15598452813004005,-0.038991333428917904,0.350960389688998
SBF2 - scrambled,Cytoplasm (combined),4,0.9763557115805246,unnormalised,04_MAPK1_pT202_T204,NA,0.9965831130500762,0.805597227284253,1.2328467223809603,-0.004937966907780335,-0.3118693770219869,0.301993443206426
SBF2 - scrambled,Focal adhesions,4,0.08198604043628291,unnormalised,04_MAPK1_pT202_T204,NA,0.7491870546580935,0.5864184173212791,0.9571344048694194,-0.41660212368590843,-0.7699976807730256,-0.06320656659879122
SBF2 - scrambled,Focal adhesions - Cytoplasm (combined),4,0.04742933302143835,relative_to_Cytoplasm (combined),04_MAPK1_pT202_T204,4,0.7517557189637515,0.6168767550789992,0.9161257193462148,-0.4116641567781279,-0.6969458106939436,-0.1263825028623122
SBF2 - scrambled,Cytoplasm (combined),4,0.9848335521824216,unnormalised,04_MAPK1_pT202_T204,NA,0.9977438703725513,0.8015906318630778,1.241896787830776,-0.0032585843031950243,-0.31906244693764463,0.31254527833125456
SBF2 - scrambled,Golgi apparatus,4,0.22815869082269424,unnormalised,04_MAPK1_pT202_T204,NA,1.1964672974412454,0.9343503430804785,1.5321169456915957,0.2587809648128036,-0.09796449200417909,0.615526421629786
SBF2 - scrambled,Golgi apparatus - Cytoplasm (combined),4,0.010247678165009747,relative_to_Cytoplasm (combined),04_MAPK1_pT202_T204,4,1.1991727866937352,1.1093376585325014,1.2962828416454482,0.2620395491159984,0.14969855769585333,0.3743805405361439
SBF2 - scrambled,Cytoplasm (combined),4,0.9847374814811486,unnormalised,04_MAPK1_pT202_T204,NA,0.9978333199861626,0.8097287131490545,1.2296357018172392,-0.003129249778149911,-0.304489458187324,0.2982309586310241
SBF2 - scrambled,HDAC3 foci,4,0.8292043197908537,unnormalised,04_MAPK1_pT202_T204,NA,1.021962857119292,0.8494057319258769,1.2295750335513,0.03134276298437053,-0.2354742506320739,0.29815977660081516
SBF2 - scrambled,HDAC3 foci - Cytoplasm (combined),4,0.6648688925225115,relative_to_Cytoplasm (combined),04_MAPK1_pT202_T204,4,1.0241819316411123,0.9264367848615718,1.1322398314061481,0.0344720127625206,-0.11023555714335541,0.17917958266839662
SBF2 - scrambled,Cytoplasm (combined),4,0.9792551272152766,unnormalised,04_MAPK1_pT202_T204,NA,0.9969578159248726,0.80339493729312,1.2371560245108406,-0.004395633436934952,-0.3158187248222833,0.3070274579484135
SBF2 - scrambled,Mitochondria (peripheral),4,0.7085635121068481,unnormalised,04_MAPK1_pT202_T204,NA,0.9598568684593759,0.7858688277701872,1.1723651268148585,-0.05910880421931675,-0.3476395677954284,0.2294219593567949
SBF2 - scrambled,Mitochondria (peripheral) - Cytoplasm (combined),4,0.5937576509914364,relative_to_Cytoplasm (combined),04_MAPK1_pT202_T204,4,0.9627858402102215,0.8467520172628933,1.0947202430124328,-0.05471317078238185,-0.23998857615381058,0.13056223458904692
SBF2 - scrambled,Cytoplasm (combined),4,0.9788650764954862,unnormalised,04_MAPK1_pT202_T204,NA,0.9968886133719975,0.8026629259358824,1.2381123823702416,-0.004495779745520109,-0.31713383214471297,0.308142272653673
SBF2 - scrambled,P-bodies,4,0.15724029456907118,unnormalised,04_MAPK1_pT202_T204,NA,1.2125162204683053,0.975667133982088,1.5068618524622093,0.27800404712051524,-0.035539063966485006,0.5915471582075151
SBF2 - scrambled,(P-bodies) - Cytoplasm (combined),4,0.0051546027585291365,relative_to_Cytoplasm (combined),04_MAPK1_pT202_T204,4,1.2163006018966778,1.1350435468645677,1.3033747984919737,0.2824998268660351,0.1827476487411943,0.38225200499087614
SBF2 - scrambled,Cytoplasm (combined),4,0.03075924390468039,unnormalised,05_GTF2B,NA,0.817949719798921,0.7251592984941263,0.9226134802497501,-0.28991593292599704,-0.46363014265216745,-0.11620172319982677
SBF2 - scrambled,Cell-cell contacts,4,0.007275225774580408,unnormalised,05_GTF2B,NA,0.7991118734283386,0.7323918415203533,0.8719100214559159,-0.323530604322317,-0.44931237456544426,-0.19774883407918978
SBF2 - scrambled,(Cell-cell contacts) - Cytoplasm (combined),4,0.3408159433841401,relative_to_Cytoplasm (combined),05_GTF2B,4,0.9769694323323281,0.9365292117124733,1.0191559000775579,-0.03361467139631979,-0.09460409995406122,0.02737475716142157
SBF2 - scrambled,Cytoplasm (combined),4,0.022689230614912355,unnormalised,05_GTF2B,NA,0.814943612438556,0.7291016738182753,0.9108922874588474,-0.29522785501552923,-0.4558080813155128,-0.13464762871554578
SBF2 - scrambled,Cytoplasm,4,0.0055929030902773695,unnormalised,05_GTF2B,NA,0.7903933994168812,0.7260154123513488,0.8604799777162927,-0.33935719587506286,-0.4619279198249529,-0.2167864719251725
SBF2 - scrambled,Cytoplasm - Cytoplasm (combined),4,0.3695811335272644,relative_to_Cytoplasm (combined),05_GTF2B,4,0.9698749549699358,0.9139864450279983,1.0291809396025777,-0.04412934085953354,-0.1297553254857426,0.041496643766675584
SBF2 - scrambled,Cytoplasm (combined),4,0.015946732498575002,unnormalised,05_GTF2B,NA,0.8131776220102807,0.7350687523689386,0.8995863894461978,-0.2983575809578064,-0.44404890063506886,-0.15266626128054406
SBF2 - scrambled,ER (perinuclear),4,0.0831709249105684,unnormalised,05_GTF2B,NA,0.8627099368024309,0.7605908467056663,0.9785398263485434,-0.21305252166962133,-0.3948075178591719,-0.031297525480070684
SBF2 - scrambled,ER (perinuclear) - Cytoplasm (combined),4,0.03684791812556473,relative_to_Cytoplasm (combined),05_GTF2B,4,1.0609120485505983,1.0217640548104971,1.1015599633406323,0.0853050592881851,0.03106208839497595,0.13954803018139433
SBF2 - scrambled,Cytoplasm (combined),4,0.01431143035801129,unnormalised,05_GTF2B,NA,0.8123497684000335,0.7363276387040709,0.8962208010839124,-0.2998270614579689,-0.44158023953611547,-0.15807388337982223
SBF2 - scrambled,ER (peripheral),4,0.08498205355126182,unnormalised,05_GTF2B,NA,0.85527602725209,0.7476341428020933,0.9784158332449949,-0.225537991987526,-0.4195956395997692,-0.031480344375283034
SBF2 - scrambled,ER (peripheral) - Cytoplasm (combined),4,0.21409697946206266,relative_to_Cytoplasm (combined),05_GTF2B,4,1.052842089112184,0.9832372980190385,1.1273743040865034,0.07428906947044299,-0.02438845109859023,0.17296659003947576
SBF2 - scrambled,Cytoplasm (combined),4,0.026518259635108732,unnormalised,05_GTF2B,NA,0.8172198741179659,0.7282126708666836,0.9171061550721759,-0.2912038052278895,-0.4575682510597683,-0.12483935939601072
SBF2 - scrambled,Focal adhesions,4,6.291979878408381e-4,unnormalised,05_GTF2B,NA,0.7893118850491372,0.7525113394479547,0.8279121113800988,-0.3413326221449091,-0.4102147731584486,-0.27245047113136944
SBF2 - scrambled,Focal adhesions - Cytoplasm (combined),4,0.5168825110535653,relative_to_Cytoplasm (combined),05_GTF2B,4,0.9658500852063221,0.8775160581440925,1.0630761436617246,-0.050128816917019516,-0.18850256856660386,0.08824493473256476
SBF2 - scrambled,Cytoplasm (combined),4,0.02349134568184634,unnormalised,05_GTF2B,NA,0.8162447555493858,0.7300189371538027,0.912655092975359,-0.2929262776521222,-0.45399420598577506,-0.1318583493184694
SBF2 - scrambled,Golgi apparatus,4,0.014049716303879765,unnormalised,05_GTF2B,NA,0.7322004162656048,0.6323813745811168,0.8477755214322117,-0.44968950105349026,-0.6611332180120209,-0.23824578409495947
SBF2 - scrambled,Golgi apparatus - Cytoplasm (combined),4,0.023029948717099617,relative_to_Cytoplasm (combined),05_GTF2B,4,0.8970353699519776,0.8453217602965575,0.9519126239724205,-0.15676322340136803,-0.24242750659682066,-0.07109894020591523
SBF2 - scrambled,Cytoplasm (combined),4,0.020177650563094413,unnormalised,05_GTF2B,NA,0.8144989884561075,0.7313949798229722,0.90704560531246,-0.2960151878496001,-0.45127737059987544,-0.1407530050993248
SBF2 - scrambled,HDAC3 foci,4,0.23262655768697832,unnormalised,05_GTF2B,NA,0.7547017920101738,0.5096999725516728,1.1174707191211881,-0.40602139505188173,-0.972279819335983,0.1602370292322193
SBF2 - scrambled,HDAC3 foci - Cytoplasm (combined),4,0.6685130678441618,relative_to_Cytoplasm (combined),05_GTF2B,4,0.9265840752493997,0.6701991750268872,1.2810490977869995,-0.11000620720228164,-0.5773381842109158,0.3573257698063525
SBF2 - scrambled,Cytoplasm (combined),4,0.011698250395542526,unnormalised,05_GTF2B,NA,0.8102848356268044,0.7377913076246333,0.8899013963184246,-0.30349895391296317,-0.43871530303639833,-0.16828260478952797
SBF2 - scrambled,Mitochondria (peripheral),4,0.011127679267505082,unnormalised,05_GTF2B,NA,0.8813219765538168,0.8337662457721124,0.9315901552687997,-0.18225891442969705,-0.26228512768576656,-0.10223270117362751
SBF2 - scrambled,Mitochondria (peripheral) - Cytoplasm (combined),4,0.024040507412583175,relative_to_Cytoplasm (combined),05_GTF2B,4,1.087669345153252,1.0382042110882475,1.1394912405008024,0.12124003948326606,0.05409024460871531,0.18838983435781687
SBF2 - scrambled,Cytoplasm (combined),4,0.02596161999719804,unnormalised,05_GTF2B,NA,0.8167177833456539,0.728075103734155,0.9161526526755037,-0.292090453365022,-0.4578408172708431,-0.12634008945920064
SBF2 - scrambled,P-bodies,4,0.26954260975242406,unnormalised,05_GTF2B,NA,0.895399937413868,0.7561010713084805,1.0603622694692068,-0.159395877486541,-0.40334899624892445,0.08455724127584269
SBF2 - scrambled,(P-bodies) - Cytoplasm (combined),4,0.07405329753085514,relative_to_Cytoplasm (combined),05_GTF2B,4,1.0963394647119054,1.0171264982798998,1.1817214711419537,0.13269457587848113,0.024499115864157036,0.24089003589280497
SBF2 - scrambled,Cytoplasm (combined),4,0.009061064678894521,unnormalised,05_Sm,NA,0.7514905808368456,0.6676976488698505,0.845799133848051,-0.41217307333405745,-0.5827331347370139,-0.2416130119311008
SBF2 - scrambled,Cell-cell contacts,4,9.334225073740549e-4,unnormalised,05_Sm,NA,0.6774879195404017,0.6210056588339602,0.7391074052127165,-0.5617328732541204,-0.6873216800092468,-0.43614406649899407
SBF2 - scrambled,(Cell-cell contacts) - Cytoplasm (combined),4,0.027994195594155922,relative_to_Cytoplasm (combined),05_Sm,4,0.9015254972137694,0.8488059744051202,0.9575194409960923,-0.14955979992006302,-0.2364932840466717,-0.06262631579345437
SBF2 - scrambled,Cytoplasm (combined),4,0.00714707149645841,unnormalised,05_Sm,NA,0.7487631037863217,0.6694782598066449,0.8374374781843532,-0.41741874876941804,-0.5788908876998233,-0.2559466098390129
SBF2 - scrambled,Cytoplasm,4,0.007076079034937056,unnormalised,05_Sm,NA,0.6911390102718139,0.599346579686256,0.7969898347789909,-0.532952182739881,-0.7385375940459591,-0.3273667714338029
SBF2 - scrambled,Cytoplasm - Cytoplasm (combined),4,0.10881808675189299,relative_to_Cytoplasm (combined),05_Sm,4,0.9230409548452427,0.855230410388627,0.9962281438688041,-0.1155334339704628,-0.22561494138831903,-0.005451926552606534
SBF2 - scrambled,Cytoplasm (combined),4,0.005695536113060803,unnormalised,05_Sm,NA,0.7499161997749121,0.6755234709006325,0.8325015057360892,-0.41519870584398877,-0.565922198373133,-0.2644752133148449
SBF2 - scrambled,ER (perinuclear),4,0.03541434752483656,unnormalised,05_Sm,NA,0.8407047746019899,0.7539711249293986,0.9374158965368411,-0.25032882828668374,-0.40741882168366833,-0.09323883488969895
SBF2 - scrambled,ER (perinuclear) - Cytoplasm (combined),4,0.001929177600920562,relative_to_Cytoplasm (combined),05_Sm,4,1.1210649601306495,1.0869242857991626,1.1562780050578045,0.1648698775573052,0.12025144698297258,0.2094883081316378
SBF2 - scrambled,Cytoplasm (combined),4,0.0075073654239577155,unnormalised,05_Sm,NA,0.7492427818341163,0.669027754548976,0.8390754229754912,-0.41649481493034324,-0.5798620327207717,-0.25312759713991495
SBF2 - scrambled,ER (peripheral),4,0.11358663331476378,unnormalised,05_Sm,NA,0.877813491786516,0.7735135877550073,0.9961771047860273,-0.18801365063658695,-0.37050146020776487,-0.005525841065409041
SBF2 - scrambled,ER (peripheral) - Cytoplasm (combined),4,0.024507528211465728,relative_to_Cytoplasm (combined),05_Sm,4,1.171600865660212,1.072640743408847,1.279690890776242,0.2284811642937562,0.1011669591431011,0.35579536944441126
SBF2 - scrambled,Cytoplasm (combined),4,0.008078780549020266,unnormalised,05_Sm,NA,0.7501176782215454,0.6685298651321496,0.8416625202963168,-0.41481115198695173,-0.5809360838347926,-0.2486862201391113
SBF2 - scrambled,Focal adhesions,4,0.0027780780852768527,unnormalised,05_Sm,NA,0.7184134741676541,0.6509158789749331,0.7929103230334845,-0.4771136861605312,-0.6194569859471366,-0.33477038637392553
SBF2 - scrambled,Focal adhesions - Cytoplasm (combined),4,0.36551110108106466,relative_to_Cytoplasm (combined),05_Sm,4,0.9577343595886731,0.8814496719342548,1.040621073150892,-0.062302534173579296,-0.18204989644080147,0.05744482809364303
SBF2 - scrambled,Cytoplasm (combined),4,0.007681999874869106,unnormalised,05_Sm,NA,0.7519234916511407,0.6718720478795367,0.8415128134608966,-0.41134221999348825,-0.5737415843027903,-0.24894285568418598
SBF2 - scrambled,Golgi apparatus,4,0.005536221562301883,unnormalised,05_Sm,NA,0.7580719387898889,0.6860983624374615,0.8375957382248423,-0.399593332492599,-0.5435126718012189,-0.25567399318397915
SBF2 - scrambled,Golgi apparatus - Cytoplasm (combined),4,0.6915816297514079,relative_to_Cytoplasm (combined),05_Sm,4,1.008176958436618,0.9711585443620295,1.0466064325163449,0.011748887500889059,-0.042221255995374664,0.0657190309971527
SBF2 - scrambled,Cytoplasm (combined),4,0.007652360886141286,unnormalised,05_Sm,NA,0.7492302461950421,0.6686011629879675,0.8395826882873457,-0.41651895297485775,-0.5807822304562548,-0.2522556754934603
SBF2 - scrambled,HDAC3 foci,4,0.02995932056892342,unnormalised,05_Sm,NA,0.8204089709530926,0.7293841554565451,0.9227933930084011,-0.28558482749819575,-0.45524923479730894,-0.11592042019908246
SBF2 - scrambled,HDAC3 foci - Cytoplasm (combined),4,0.03100466745008477,relative_to_Cytoplasm (combined),05_Sm,4,1.095002471028807,1.0369002975369839,1.1563603698516896,0.13093412547666194,0.052277179431593615,0.20959107152173043
SBF2 - scrambled,Cytoplasm (combined),4,0.0077045867043392426,unnormalised,05_Sm,NA,0.749157673907338,0.6683640980853566,0.8397177855333845,-0.4166587027395934,-0.5812938553621636,-0.25202355011702315
